Station_ID,City,State,Latitude,Longitude,Station_Operator,Charger_Type,Charging_Capacity_kW,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Cost_USD_per_kWh,Renewable_Energy_Source,Availability,Installation_Year,Station_Age_Years,Station_Type,Capacity_per_Parking_Spot_kW,Avg_Users_per_Day,Location_ID
EVS03715,Unknown,Unknown,52.462635,13.341069,Ionity,AC Level 2,150,2,300,4,0.34,Yes,6:00-22:00,2019,7,Fast Charging,75.0,134,Unknown|Unknown
EVS03716,Unknown,Unknown,19.115592,72.839837,Tesla,AC Level 1,50,3,150,5,0.18,No,9:00-18:00,2011,15,Fast Charging,30.0,62,Unknown|Unknown
EVS03717,Unknown,Unknown,39.921195,116.283781,Greenlots,DC Fast Charger,22,1,22,1,0.24,No,9:00-18:00,2014,12,Destination/AC,22.0,72,Unknown|Unknown
EVS03718,Unknown,Unknown,13.832372,100.574708,Greenlots,DC Fast Charger,50,4,200,5,0.22,Yes,6:00-22:00,2018,8,Fast Charging,40.0,56,Unknown|Unknown
EVS03719,Unknown,Unknown,-33.757769,151.21188,Tesla,DC Fast Charger,22,4,88,7,0.2,Yes,9:00-18:00,2011,15,Destination/AC,12.57,127,Unknown|Unknown
EVS03720,Unknown,Unknown,19.552191,-99.032562,Tesla,DC Fast Charger,50,1,50,2,0.28,No,9:00-18:00,2012,14,Fast Charging,25.0,58,Unknown|Unknown
EVS03721,Unknown,Unknown,49.474423,165.257598,ChargePoint,AC Level 2,22,1,22,1,0.25,No,24/7,2020,6,Destination/AC,22.0,120,Unknown|Unknown
EVS03722,Unknown,Unknown,18.932593,72.84115,ChargePoint,DC Fast Charger,350,3,1050,5,0.16,No,24/7,2010,16,Ultra-Fast Charging,210.0,111,Unknown|Unknown
EVS03723,Unknown,Unknown,-33.759027,151.237984,Greenlots,AC Level 2,350,3,1050,5,0.13,No,24/7,2013,13,Ultra-Fast Charging,210.0,138,Unknown|Unknown
EVS03724,Unknown,Unknown,37.685225,127.054681,Greenlots,AC Level 1,50,4,200,7,0.15,No,6:00-22:00,2010,16,Fast Charging,28.57,178,Unknown|Unknown
EVS03725,Unknown,Unknown,37.653424,126.972858,Greenlots,AC Level 1,22,5,110,8,0.26,Yes,6:00-22:00,2023,3,Destination/AC,13.75,16,Unknown|Unknown
EVS03726,Unknown,Unknown,19.536037,-99.054827,EVgo,AC Level 1,150,1,150,1,0.34,Yes,9:00-18:00,2011,15,Fast Charging,150.0,178,Unknown|Unknown
EVS03727,Unknown,Unknown,-23.583719,-46.607918,ChargePoint,AC Level 1,22,6,132,10,0.32,Yes,9:00-18:00,2013,13,Destination/AC,13.2,33,Unknown|Unknown
EVS03728,Unknown,Unknown,41.811446,-87.663442,Greenlots,DC Fast Charger,22,3,66,5,0.16,Yes,24/7,2015,11,Destination/AC,13.2,101,Unknown|Unknown
EVS03729,Unknown,Unknown,39.9423,116.394533,Ionity,AC Level 1,350,3,1050,5,0.38,Yes,6:00-22:00,2014,12,Ultra-Fast Charging,210.0,71,Unknown|Unknown
EVS03730,Unknown,Unknown,37.747525,-122.400366,Tesla,DC Fast Charger,50,4,200,6,0.24,Yes,6:00-22:00,2021,5,Fast Charging,33.33,120,Unknown|Unknown
EVS03731,Unknown,Unknown,-72.344133,-52.680918,Greenlots,DC Fast Charger,150,2,300,3,0.45,Yes,9:00-18:00,2022,4,Fast Charging,100.0,134,Unknown|Unknown
EVS03732,Unknown,Unknown,52.449962,13.306482,EVgo,DC Fast Charger,50,5,250,7,0.13,No,24/7,2023,3,Fast Charging,35.71,156,Unknown|Unknown
EVS03733,Unknown,Unknown,39.904732,116.389363,Tesla,AC Level 2,22,1,22,1,0.32,Yes,6:00-22:00,2013,13,Destination/AC,22.0,81,Unknown|Unknown
EVS03734,Unknown,Unknown,18.911805,72.874897,Tesla,AC Level 1,150,3,450,6,0.16,No,24/7,2012,14,Fast Charging,75.0,168,Unknown|Unknown
EVS03735,Unknown,Unknown,19.40277,-99.147765,Tesla,DC Fast Charger,150,2,300,4,0.29,Yes,9:00-18:00,2014,12,Fast Charging,75.0,68,Unknown|Unknown
EVS03736,Unknown,Unknown,37.870909,-122.386852,EVgo,DC Fast Charger,150,3,450,6,0.31,Yes,6:00-22:00,2013,13,Fast Charging,75.0,48,Unknown|Unknown
EVS03737,Unknown,Unknown,-33.80505,18.405717,Greenlots,AC Level 2,350,4,1400,7,0.39,No,6:00-22:00,2021,5,Ultra-Fast Charging,200.0,77,Unknown|Unknown
EVS03738,Unknown,Unknown,34.096238,-118.27239,ChargePoint,AC Level 1,22,6,132,8,0.23,No,24/7,2021,5,Destination/AC,16.5,102,Unknown|Unknown
EVS03739,Unknown,Unknown,19.487282,-99.070212,ChargePoint,AC Level 2,22,4,88,5,0.18,Yes,9:00-18:00,2019,7,Destination/AC,17.6,125,Unknown|Unknown
EVS03740,Unknown,Unknown,13.767963,100.523121,Tesla,AC Level 1,22,5,110,8,0.15,Yes,6:00-22:00,2022,4,Destination/AC,13.75,152,Unknown|Unknown
EVS03741,Unknown,Unknown,-69.451331,-69.533304,Tesla,DC Fast Charger,22,4,88,6,0.39,Yes,9:00-18:00,2021,5,Destination/AC,14.67,52,Unknown|Unknown
EVS03742,Unknown,Unknown,37.835733,-122.488627,EVgo,AC Level 1,22,3,66,6,0.28,No,9:00-18:00,2011,15,Destination/AC,11.0,65,Unknown|Unknown
EVS03743,Unknown,Unknown,41.945979,-87.607004,ChargePoint,AC Level 2,350,2,700,4,0.29,Yes,9:00-18:00,2018,8,Ultra-Fast Charging,175.0,169,Unknown|Unknown
EVS03744,Unknown,Unknown,-33.852088,18.541154,Ionity,AC Level 1,150,5,750,6,0.23,No,6:00-22:00,2014,12,Fast Charging,125.0,87,Unknown|Unknown
EVS03745,Unknown,Unknown,37.642342,127.048816,EVgo,DC Fast Charger,22,4,88,8,0.1,Yes,9:00-18:00,2013,13,Destination/AC,11.0,54,Unknown|Unknown
EVS03746,Unknown,Unknown,41.962492,-87.605325,Greenlots,AC Level 2,50,2,100,5,0.31,Yes,24/7,2020,6,Fast Charging,20.0,177,Unknown|Unknown
EVS03747,Unknown,Unknown,52.523372,13.406281,ChargePoint,AC Level 1,22,1,22,1,0.11,No,6:00-22:00,2012,14,Destination/AC,22.0,89,Unknown|Unknown
EVS03748,Unknown,Unknown,13.745519,100.598225,EVgo,AC Level 2,50,3,150,4,0.44,Yes,9:00-18:00,2020,6,Fast Charging,37.5,177,Unknown|Unknown
EVS03749,Unknown,Unknown,-23.507807,-46.58514,Greenlots,DC Fast Charger,350,7,2450,10,0.22,No,24/7,2014,12,Ultra-Fast Charging,245.0,166,Unknown|Unknown
EVS03750,Unknown,Unknown,52.594423,13.379244,ChargePoint,AC Level 1,22,3,66,5,0.27,Yes,6:00-22:00,2013,13,Destination/AC,13.2,164,Unknown|Unknown
EVS03751,Unknown,Unknown,-79.91469,158.669716,Tesla,AC Level 2,150,2,300,3,0.18,No,9:00-18:00,2012,14,Fast Charging,100.0,111,Unknown|Unknown
EVS03752,Unknown,Unknown,52.492268,13.458025,EVgo,AC Level 1,50,4,200,7,0.42,No,24/7,2017,9,Fast Charging,28.57,146,Unknown|Unknown
EVS03753,Unknown,Unknown,39.880166,116.448421,Ionity,AC Level 1,50,3,150,5,0.21,No,9:00-18:00,2020,6,Fast Charging,30.0,173,Unknown|Unknown
EVS03754,Unknown,Unknown,37.685963,126.984559,EVgo,DC Fast Charger,150,6,900,10,0.33,No,9:00-18:00,2017,9,Fast Charging,90.0,59,Unknown|Unknown
EVS03755,Unknown,Unknown,18.989565,72.823154,ChargePoint,AC Level 2,50,3,150,4,0.49,No,24/7,2015,11,Fast Charging,37.5,21,Unknown|Unknown
EVS03756,Unknown,Unknown,52.434627,13.457093,EVgo,DC Fast Charger,50,1,50,1,0.24,Yes,6:00-22:00,2023,3,Fast Charging,50.0,67,Unknown|Unknown
EVS03757,Unknown,Unknown,13.804575,100.532304,Tesla,DC Fast Charger,150,1,150,1,0.49,No,24/7,2013,13,Fast Charging,150.0,120,Unknown|Unknown
EVS03758,Unknown,Unknown,-23.639913,-46.516688,EVgo,DC Fast Charger,50,2,100,4,0.11,No,9:00-18:00,2020,6,Fast Charging,25.0,105,Unknown|Unknown
EVS03759,Unknown,Unknown,37.853987,-122.399349,ChargePoint,AC Level 1,50,5,250,7,0.15,No,9:00-18:00,2015,11,Fast Charging,35.71,28,Unknown|Unknown
EVS03760,Unknown,Unknown,37.802303,-122.31834,Ionity,AC Level 2,350,4,1400,8,0.3,Yes,6:00-22:00,2015,11,Ultra-Fast Charging,175.0,107,Unknown|Unknown
EVS03761,Unknown,Unknown,-3.220694,-115.729543,EVgo,DC Fast Charger,150,4,600,5,0.18,No,9:00-18:00,2010,16,Fast Charging,120.0,43,Unknown|Unknown
EVS03762,Unknown,Unknown,25.261927,55.286002,ChargePoint,AC Level 1,50,4,200,7,0.17,Yes,9:00-18:00,2010,16,Fast Charging,28.57,98,Unknown|Unknown
EVS03763,Unknown,Unknown,39.96402,116.497473,Tesla,AC Level 1,150,1,150,1,0.3,Yes,6:00-22:00,2015,11,Fast Charging,150.0,109,Unknown|Unknown
EVS03764,Unknown,Unknown,39.90572,116.386833,Ionity,AC Level 1,150,6,900,8,0.48,No,6:00-22:00,2021,5,Fast Charging,112.5,120,Unknown|Unknown
EVS03765,Unknown,Unknown,52.542644,13.338059,Ionity,DC Fast Charger,50,4,200,7,0.24,No,24/7,2020,6,Fast Charging,28.57,83,Unknown|Unknown
EVS03766,Unknown,Unknown,-23.600669,-46.678843,Greenlots,AC Level 2,150,2,300,2,0.24,No,6:00-22:00,2023,3,Fast Charging,150.0,82,Unknown|Unknown
EVS03767,Unknown,Unknown,39.869364,116.246025,Ionity,AC Level 1,50,3,150,7,0.18,No,24/7,2022,4,Fast Charging,21.43,126,Unknown|Unknown
EVS03768,Unknown,Unknown,13.701202,100.404531,Greenlots,AC Level 2,150,7,1050,9,0.16,Yes,6:00-22:00,2010,16,Fast Charging,116.67,138,Unknown|Unknown
EVS03769,Unknown,Unknown,34.024685,-118.296503,Tesla,AC Level 2,150,4,600,8,0.12,Yes,24/7,2012,14,Fast Charging,75.0,148,Unknown|Unknown
EVS03770,Unknown,Unknown,25.287034,55.342241,ChargePoint,AC Level 2,350,4,1400,9,0.19,No,9:00-18:00,2011,15,Ultra-Fast Charging,155.56,70,Unknown|Unknown
EVS03771,Unknown,Unknown,-33.856273,-134.372112,Tesla,DC Fast Charger,22,5,110,8,0.29,No,9:00-18:00,2017,9,Destination/AC,13.75,84,Unknown|Unknown
EVS03772,Unknown,Unknown,52.524809,13.404789,Greenlots,AC Level 2,350,3,1050,5,0.2,Yes,6:00-22:00,2013,13,Ultra-Fast Charging,210.0,69,Unknown|Unknown
EVS03773,Unknown,Unknown,18.989921,72.873022,Ionity,AC Level 1,150,7,1050,10,0.19,Yes,24/7,2019,7,Fast Charging,105.0,102,Unknown|Unknown
EVS03774,Unknown,Unknown,34.187408,-118.369169,Ionity,AC Level 1,150,1,150,3,0.36,Yes,6:00-22:00,2017,9,Fast Charging,50.0,35,Unknown|Unknown
EVS03775,Unknown,Unknown,43.731889,-79.436679,Tesla,DC Fast Charger,150,1,150,2,0.13,Yes,24/7,2014,12,Fast Charging,75.0,85,Unknown|Unknown
EVS03776,Unknown,Unknown,37.770929,-122.485893,Ionity,AC Level 1,150,1,150,2,0.23,No,24/7,2012,14,Fast Charging,75.0,46,Unknown|Unknown
EVS03777,Unknown,Unknown,43.617447,-79.452611,Tesla,AC Level 1,22,2,44,3,0.3,No,9:00-18:00,2021,5,Destination/AC,14.67,102,Unknown|Unknown
EVS03778,Unknown,Unknown,19.407774,-99.127469,Greenlots,AC Level 2,50,6,300,8,0.44,Yes,6:00-22:00,2019,7,Fast Charging,37.5,155,Unknown|Unknown
EVS03779,Unknown,Unknown,-33.816109,151.330208,Greenlots,AC Level 2,22,7,154,9,0.13,Yes,6:00-22:00,2016,10,Destination/AC,17.11,177,Unknown|Unknown
EVS03780,Unknown,Unknown,39.859279,116.383811,Greenlots,AC Level 1,350,5,1750,10,0.23,Yes,24/7,2012,14,Ultra-Fast Charging,175.0,88,Unknown|Unknown
EVS03781,Unknown,Unknown,71.352525,81.70305,Ionity,DC Fast Charger,22,8,176,10,0.26,Yes,6:00-22:00,2013,13,Destination/AC,17.6,24,Unknown|Unknown
EVS03782,Unknown,Unknown,52.51599,13.356195,Tesla,AC Level 1,150,1,150,2,0.21,Yes,24/7,2010,16,Fast Charging,75.0,52,Unknown|Unknown
EVS03783,Unknown,Unknown,55.813129,37.606332,EVgo,AC Level 2,150,5,750,8,0.29,No,24/7,2015,11,Fast Charging,93.75,32,Unknown|Unknown
EVS03784,Unknown,Unknown,19.539022,-99.07256,ChargePoint,AC Level 1,350,1,350,3,0.27,Yes,6:00-22:00,2010,16,Ultra-Fast Charging,116.67,140,Unknown|Unknown
EVS03785,Unknown,Unknown,13.803182,100.506743,ChargePoint,AC Level 1,350,6,2100,8,0.29,No,9:00-18:00,2016,10,Ultra-Fast Charging,262.5,177,Unknown|Unknown
EVS03786,Unknown,Unknown,18.997803,72.889269,Greenlots,AC Level 2,150,1,150,1,0.25,No,6:00-22:00,2023,3,Fast Charging,150.0,106,Unknown|Unknown
EVS03787,Unknown,Unknown,52.523816,13.323954,ChargePoint,AC Level 1,22,2,44,3,0.42,Yes,24/7,2017,9,Destination/AC,14.67,44,Unknown|Unknown
EVS03788,Unknown,Unknown,-33.785047,151.252793,EVgo,AC Level 2,50,2,100,2,0.14,Yes,6:00-22:00,2012,14,Fast Charging,50.0,18,Unknown|Unknown
EVS03789,Unknown,Unknown,-23.504115,-46.587861,Ionity,AC Level 1,50,2,100,4,0.4,Yes,24/7,2021,5,Fast Charging,25.0,176,Unknown|Unknown
EVS03790,Unknown,Unknown,19.519918,-99.146888,Greenlots,DC Fast Charger,150,2,300,2,0.43,No,6:00-22:00,2016,10,Fast Charging,150.0,67,Unknown|Unknown
EVS03791,Unknown,Unknown,80.25115,-93.966758,Greenlots,DC Fast Charger,150,7,1050,10,0.21,Yes,6:00-22:00,2022,4,Fast Charging,105.0,33,Unknown|Unknown
EVS03792,Unknown,Unknown,25.20906,55.351125,Tesla,AC Level 1,22,4,88,5,0.43,Yes,24/7,2021,5,Destination/AC,17.6,44,Unknown|Unknown
EVS03793,Unknown,Unknown,34.171446,-118.240824,Greenlots,AC Level 2,22,2,44,3,0.3,No,24/7,2012,14,Destination/AC,14.67,57,Unknown|Unknown
EVS03794,Unknown,Unknown,-33.779831,18.534909,Ionity,AC Level 2,22,5,110,6,0.12,No,24/7,2011,15,Destination/AC,18.33,123,Unknown|Unknown
EVS03795,Unknown,Unknown,37.662466,126.978863,Tesla,DC Fast Charger,22,3,66,6,0.12,Yes,9:00-18:00,2016,10,Destination/AC,11.0,162,Unknown|Unknown
EVS03796,Unknown,Unknown,55.821496,37.619754,Ionity,AC Level 1,22,2,44,3,0.26,No,24/7,2020,6,Destination/AC,14.67,60,Unknown|Unknown
EVS03797,Unknown,Unknown,19.109929,72.984152,ChargePoint,AC Level 2,22,7,154,9,0.43,Yes,24/7,2010,16,Destination/AC,17.11,128,Unknown|Unknown
EVS03798,Unknown,Unknown,13.837729,100.574511,ChargePoint,DC Fast Charger,22,5,110,7,0.11,No,9:00-18:00,2011,15,Destination/AC,15.71,25,Unknown|Unknown
EVS03799,Unknown,Unknown,-33.788873,151.256227,EVgo,DC Fast Charger,50,4,200,8,0.31,No,6:00-22:00,2016,10,Fast Charging,25.0,16,Unknown|Unknown
EVS03800,Unknown,Unknown,39.870688,116.339215,Ionity,AC Level 1,50,3,150,4,0.23,Yes,6:00-22:00,2023,3,Fast Charging,37.5,24,Unknown|Unknown
EVS03801,Unknown,Unknown,-77.87382,-32.827369,ChargePoint,AC Level 2,22,2,44,3,0.36,Yes,24/7,2022,4,Destination/AC,14.67,167,Unknown|Unknown
EVS03802,Unknown,Unknown,37.716642,-122.384792,Tesla,AC Level 2,22,6,132,9,0.17,No,6:00-22:00,2019,7,Destination/AC,14.67,110,Unknown|Unknown
EVS03803,Unknown,Unknown,25.275602,55.243237,Ionity,AC Level 2,350,7,2450,10,0.23,No,9:00-18:00,2020,6,Ultra-Fast Charging,245.0,147,Unknown|Unknown
EVS03804,Unknown,Unknown,25.338118,55.372903,Greenlots,AC Level 2,50,2,100,4,0.45,Yes,24/7,2019,7,Fast Charging,25.0,18,Unknown|Unknown
EVS03805,Unknown,Unknown,-33.773098,151.31576,Ionity,AC Level 2,50,5,250,7,0.17,No,9:00-18:00,2013,13,Fast Charging,35.71,18,Unknown|Unknown
EVS03806,Unknown,Unknown,43.708516,-79.442482,Greenlots,AC Level 2,50,4,200,9,0.15,Yes,24/7,2017,9,Fast Charging,22.22,155,Unknown|Unknown
EVS03807,Unknown,Unknown,34.029728,-118.209462,EVgo,AC Level 2,50,2,100,3,0.1,No,9:00-18:00,2021,5,Fast Charging,33.33,31,Unknown|Unknown
EVS03808,Unknown,Unknown,55.711381,37.569135,Ionity,AC Level 1,50,2,100,3,0.15,No,6:00-22:00,2016,10,Fast Charging,33.33,40,Unknown|Unknown
EVS03809,Unknown,Unknown,19.464026,-99.09282,Greenlots,DC Fast Charger,150,2,300,4,0.4,No,9:00-18:00,2015,11,Fast Charging,75.0,100,Unknown|Unknown
EVS03810,Unknown,Unknown,39.920282,116.39686,EVgo,DC Fast Charger,350,4,1400,5,0.45,No,6:00-22:00,2014,12,Ultra-Fast Charging,280.0,115,Unknown|Unknown
EVS03811,Unknown,Unknown,-88.977849,42.804699,Ionity,AC Level 2,50,2,100,3,0.29,No,9:00-18:00,2022,4,Fast Charging,33.33,52,Unknown|Unknown
EVS03812,Unknown,Unknown,25.220967,55.394633,Greenlots,AC Level 2,150,1,150,1,0.32,No,9:00-18:00,2022,4,Fast Charging,150.0,88,Unknown|Unknown
EVS03813,Unknown,Unknown,39.966154,116.416819,Tesla,AC Level 1,350,2,700,3,0.17,Yes,9:00-18:00,2018,8,Ultra-Fast Charging,233.33,126,Unknown|Unknown
EVS03814,Unknown,Unknown,37.761474,-122.441451,Tesla,AC Level 1,150,1,150,2,0.14,No,9:00-18:00,2015,11,Fast Charging,75.0,88,Unknown|Unknown
EVS03815,Unknown,Unknown,41.851003,-87.669627,EVgo,AC Level 2,350,6,2100,8,0.45,Yes,6:00-22:00,2022,4,Ultra-Fast Charging,262.5,78,Unknown|Unknown
EVS03816,Unknown,Unknown,19.102573,72.912946,Ionity,DC Fast Charger,22,3,66,4,0.35,No,6:00-22:00,2013,13,Destination/AC,16.5,26,Unknown|Unknown
EVS03817,Unknown,Unknown,52.442949,13.35906,ChargePoint,AC Level 2,50,7,350,10,0.14,Yes,6:00-22:00,2019,7,Fast Charging,35.0,89,Unknown|Unknown
EVS03818,Unknown,Unknown,41.933434,-87.648625,Greenlots,DC Fast Charger,150,1,150,1,0.46,Yes,9:00-18:00,2011,15,Fast Charging,150.0,147,Unknown|Unknown
EVS03819,Unknown,Unknown,52.441133,13.340746,Tesla,DC Fast Charger,350,6,2100,9,0.26,Yes,6:00-22:00,2016,10,Ultra-Fast Charging,233.33,118,Unknown|Unknown
EVS03820,Unknown,Unknown,41.885235,-87.695761,Ionity,DC Fast Charger,350,4,1400,6,0.49,Yes,9:00-18:00,2012,14,Ultra-Fast Charging,233.33,162,Unknown|Unknown
EVS03821,Unknown,Unknown,43.478488,-124.703595,Greenlots,AC Level 1,22,5,110,9,0.4,Yes,9:00-18:00,2017,9,Destination/AC,12.22,35,Unknown|Unknown
EVS03822,Unknown,Unknown,19.441561,-99.028482,ChargePoint,AC Level 1,150,1,150,2,0.24,No,9:00-18:00,2014,12,Fast Charging,75.0,16,Unknown|Unknown
EVS03823,Unknown,Unknown,25.336002,55.331151,Greenlots,AC Level 2,22,4,88,5,0.43,No,24/7,2013,13,Destination/AC,17.6,105,Unknown|Unknown
EVS03824,Unknown,Unknown,-33.779561,18.429805,ChargePoint,AC Level 1,22,4,88,9,0.15,Yes,9:00-18:00,2018,8,Destination/AC,9.78,44,Unknown|Unknown
EVS03825,Unknown,Unknown,52.578538,13.302792,Ionity,AC Level 1,22,2,44,3,0.15,No,9:00-18:00,2018,8,Destination/AC,14.67,113,Unknown|Unknown
EVS03826,Unknown,Unknown,19.598709,-99.100528,ChargePoint,AC Level 1,350,3,1050,6,0.27,Yes,6:00-22:00,2012,14,Ultra-Fast Charging,175.0,164,Unknown|Unknown
EVS03827,Unknown,Unknown,-23.613917,-46.604553,Greenlots,DC Fast Charger,22,8,176,10,0.4,Yes,24/7,2011,15,Destination/AC,17.6,70,Unknown|Unknown
EVS03828,Unknown,Unknown,43.705922,-79.493362,ChargePoint,AC Level 1,22,1,22,1,0.27,Yes,6:00-22:00,2011,15,Destination/AC,22.0,105,Unknown|Unknown
EVS03829,Unknown,Unknown,34.106779,-118.29772,ChargePoint,DC Fast Charger,22,2,44,3,0.45,No,6:00-22:00,2022,4,Destination/AC,14.67,127,Unknown|Unknown
EVS03830,Unknown,Unknown,39.800587,116.26008,Greenlots,DC Fast Charger,22,2,44,3,0.41,Yes,6:00-22:00,2019,7,Destination/AC,14.67,39,Unknown|Unknown
EVS03831,Unknown,Unknown,-68.550295,39.052072,ChargePoint,DC Fast Charger,50,6,300,9,0.16,No,9:00-18:00,2012,14,Fast Charging,33.33,163,Unknown|Unknown
EVS03832,Unknown,Unknown,19.150739,72.930862,EVgo,DC Fast Charger,22,7,154,8,0.21,Yes,9:00-18:00,2017,9,Destination/AC,19.25,48,Unknown|Unknown
EVS03833,Unknown,Unknown,39.988388,116.49401,Ionity,AC Level 2,350,3,1050,5,0.44,Yes,24/7,2020,6,Ultra-Fast Charging,210.0,148,Unknown|Unknown
EVS03834,Unknown,Unknown,13.724067,100.554366,ChargePoint,DC Fast Charger,350,1,350,2,0.35,Yes,6:00-22:00,2015,11,Ultra-Fast Charging,175.0,123,Unknown|Unknown
EVS03835,Unknown,Unknown,41.8728,-87.77667,Ionity,AC Level 2,350,4,1400,5,0.4,No,6:00-22:00,2019,7,Ultra-Fast Charging,280.0,38,Unknown|Unknown
EVS03836,Unknown,Unknown,37.827462,-122.35266,Tesla,AC Level 2,150,6,900,10,0.42,No,6:00-22:00,2022,4,Fast Charging,90.0,134,Unknown|Unknown
EVS03837,Unknown,Unknown,52.514582,13.494138,ChargePoint,DC Fast Charger,22,5,110,8,0.42,Yes,24/7,2016,10,Destination/AC,13.75,47,Unknown|Unknown
EVS03838,Unknown,Unknown,37.600327,126.957567,Tesla,AC Level 1,150,5,750,8,0.14,Yes,24/7,2019,7,Fast Charging,93.75,113,Unknown|Unknown
EVS03839,Unknown,Unknown,37.527244,126.967061,Tesla,AC Level 2,150,3,450,6,0.13,No,9:00-18:00,2011,15,Fast Charging,75.0,173,Unknown|Unknown
EVS03840,Unknown,Unknown,-33.831482,151.352464,EVgo,AC Level 2,50,4,200,6,0.25,Yes,24/7,2018,8,Fast Charging,33.33,172,Unknown|Unknown
EVS03841,Unknown,Unknown,62.115856,-155.178192,Ionity,AC Level 2,50,4,200,5,0.18,No,9:00-18:00,2011,15,Fast Charging,40.0,158,Unknown|Unknown
EVS03842,Unknown,Unknown,34.054518,-118.227823,ChargePoint,AC Level 1,50,2,100,3,0.25,Yes,9:00-18:00,2012,14,Fast Charging,33.33,96,Unknown|Unknown
EVS03843,Unknown,Unknown,41.856669,-87.671091,ChargePoint,DC Fast Charger,150,6,900,7,0.41,No,6:00-22:00,2020,6,Fast Charging,128.57,107,Unknown|Unknown
EVS03844,Unknown,Unknown,39.889746,116.35525,Ionity,DC Fast Charger,350,2,700,3,0.42,No,6:00-22:00,2011,15,Ultra-Fast Charging,233.33,64,Unknown|Unknown
EVS03845,Unknown,Unknown,37.798941,-122.314083,Ionity,DC Fast Charger,22,2,44,4,0.17,No,9:00-18:00,2020,6,Destination/AC,11.0,166,Unknown|Unknown
EVS03846,Unknown,Unknown,-33.794323,18.575172,Tesla,DC Fast Charger,350,3,1050,4,0.18,No,9:00-18:00,2014,12,Ultra-Fast Charging,262.5,93,Unknown|Unknown
EVS03847,Unknown,Unknown,41.923987,-87.649627,Greenlots,AC Level 2,150,2,300,3,0.37,No,24/7,2011,15,Fast Charging,100.0,142,Unknown|Unknown
EVS03848,Unknown,Unknown,41.870675,-87.63412,ChargePoint,DC Fast Charger,350,5,1750,7,0.1,No,9:00-18:00,2012,14,Ultra-Fast Charging,250.0,74,Unknown|Unknown
EVS03849,Unknown,Unknown,13.84767,100.401503,Tesla,AC Level 1,350,1,350,2,0.19,Yes,9:00-18:00,2022,4,Ultra-Fast Charging,175.0,137,Unknown|Unknown
EVS03850,Unknown,Unknown,52.475682,13.370687,Greenlots,DC Fast Charger,22,7,154,9,0.46,No,9:00-18:00,2022,4,Destination/AC,17.11,52,Unknown|Unknown
EVS03851,Unknown,Unknown,-85.337842,-60.462181,Greenlots,AC Level 2,150,8,1200,10,0.22,No,9:00-18:00,2014,12,Fast Charging,120.0,136,Unknown|Unknown
EVS03852,Unknown,Unknown,13.837212,100.519384,EVgo,DC Fast Charger,50,2,100,3,0.11,Yes,6:00-22:00,2021,5,Fast Charging,33.33,22,Unknown|Unknown
EVS03853,Unknown,Unknown,-33.87439,18.577362,Tesla,AC Level 1,22,3,66,4,0.3,No,24/7,2011,15,Destination/AC,16.5,32,Unknown|Unknown
EVS03854,Unknown,Unknown,13.874365,100.575193,Ionity,AC Level 2,50,2,100,3,0.38,No,9:00-18:00,2014,12,Fast Charging,33.33,73,Unknown|Unknown
EVS03855,Unknown,Unknown,37.785803,-122.380613,Ionity,AC Level 1,50,6,300,10,0.18,No,6:00-22:00,2010,16,Fast Charging,30.0,94,Unknown|Unknown
EVS03856,Unknown,Unknown,-33.721583,18.445664,Greenlots,AC Level 1,350,6,2100,9,0.36,No,6:00-22:00,2019,7,Ultra-Fast Charging,233.33,132,Unknown|Unknown
EVS03857,Unknown,Unknown,18.98621,72.846568,EVgo,DC Fast Charger,150,3,450,5,0.36,No,9:00-18:00,2020,6,Fast Charging,90.0,74,Unknown|Unknown
EVS03858,Unknown,Unknown,55.875811,37.682772,Tesla,AC Level 2,50,2,100,2,0.24,Yes,9:00-18:00,2014,12,Fast Charging,50.0,18,Unknown|Unknown
EVS03859,Unknown,Unknown,-33.846079,18.407371,Ionity,DC Fast Charger,50,4,200,6,0.34,No,9:00-18:00,2020,6,Fast Charging,33.33,68,Unknown|Unknown
EVS03860,Unknown,Unknown,34.016644,-118.240668,ChargePoint,AC Level 2,22,3,66,4,0.16,No,9:00-18:00,2017,9,Destination/AC,16.5,87,Unknown|Unknown
EVS03861,Unknown,Unknown,-7.458652,-16.851404,Greenlots,AC Level 2,350,4,1400,6,0.28,No,6:00-22:00,2021,5,Ultra-Fast Charging,233.33,104,Unknown|Unknown
EVS03862,Unknown,Unknown,41.892031,-87.777811,EVgo,AC Level 2,22,6,132,8,0.44,Yes,24/7,2016,10,Destination/AC,16.5,121,Unknown|Unknown
EVS03863,Unknown,Unknown,-23.52775,-46.595598,Greenlots,DC Fast Charger,350,2,700,3,0.11,Yes,6:00-22:00,2016,10,Ultra-Fast Charging,233.33,55,Unknown|Unknown
EVS03864,Unknown,Unknown,19.480364,-99.179587,ChargePoint,AC Level 2,150,5,750,9,0.22,No,6:00-22:00,2017,9,Fast Charging,83.33,115,Unknown|Unknown
EVS03865,Unknown,Unknown,34.041386,-118.364856,Greenlots,DC Fast Charger,22,2,44,2,0.33,Yes,9:00-18:00,2019,7,Destination/AC,22.0,119,Unknown|Unknown
